"노선(1)","시점",1종이용대수 (대),2종이용대수 (대)
"새만금포항선","2016.07",3119496,85860
"새만금포항선","2016.08",3410550,85737
"새만금포항선","2016.09",3134677,79368
"새만금포항선","2016.10",3104968,88452
"새만금포항선","2016.11",3025548,91770
"새만금포항선","2016.12",2906570,87503
"새만금포항선","2017.01",2965874,70608
"새만금포항선","2017.02",2533601,72541
"새만금포항선","2017.03",2862839,86125
"새만금포항선","2017.04",3021433,83613
"새만금포항선","2017.05",3289740,84822
"새만금포항선","2017.06",2926778,84511
"새만금포항선","2017.07",3058233,78325
"새만금포항선","2017.08",3362160,79537
"새만금포항선","2017.09",3024916,85782
"새만금포항선","2017.10",3570571,73883
"새만금포항선","2017.11",2994989,86312
"새만금포항선","2017.12",2875888,75444
"새만금포항선","2018.01",2620059,70448
"새만금포항선","2018.02",2217155,60125
"새만금포항선","2018.03",2884155,79717
"새만금포항선","2018.04",2950873,83740
"새만금포항선","2018.05",3269973,87128
"새만금포항선","2018.06",3005083,82600
"새만금포항선","2018.07",3128759,83162
"새만금포항선","2018.08",3325027,78734
"새만금포항선","2018.09",2909586,75891
"새만금포항선","2018.10",3222200,90924
"새만금포항선","2018.11",3082552,86918
"새만금포항선","2018.12",2892631,76653
"새만금포항선","2019.01",2693548,74287
"새만금포항선","2019.02",2800924,60003
"새만금포항선","2019.03",3031521,78109
"새만금포항선","2019.04",2890831,80428
"새만금포항선","2019.05",3127358,82710
"새만금포항선","2019.06",3024315,77016
"새만금포항선","2019.07",2941089,79295
"새만금포항선","2019.08",3402870,76849
"새만금포항선","2019.09",3058551,70750
"새만금포항선","2019.10",3145900,85764
"새만금포항선","2019.11",3194598,83686
"새만금포항선","2019.12",2994880,78391
"새만금포항선","2020.01",2195797,57004
"새만금포항선","2020.02",1832879,56976
"새만금포항선","2020.03",1811763,62078
"새만금포항선","2020.04",2114872,63801
"새만금포항선","2020.05",2536640,63656
"새만금포항선","2020.06",2324044,65204
"새만금포항선","2020.07",2352009,63072
"새만금포항선","2020.08",2618013,61606
"새만금포항선","2020.09",2329237,66811
"새만금포항선","2020.10",2635127,65466
"새만금포항선","2020.11",2425735,66284
"새만금포항선","2020.12",2086132,65625
"새만금포항선","2021.01",2052826,58425
"새만금포항선","2021.02",2174157,53764
"새만금포항선","2021.03",2382925,68369
"새만금포항선","2021.04",2454585,68043
"새만금포항선","2021.05",2664755,65827
"새만금포항선","2021.06",2480601,67153
"새만금포항선","2021.07",2593476,68477
"새만금포항선","2021.08",2625840,63780
"새만금포항선","2021.09",2649062,63174
"새만금포항선","2021.10",2790182,69915
"새만금포항선","2021.11",2531443,70032
"새만금포항선","2021.12",2300386,68074
"새만금포항선","2022.01",2302212,59194
"새만금포항선","2022.02",2015834,52472
"새만금포항선","2022.03",2085587,64827
"새만금포항선","2022.04",2288191,64142
"새만금포항선","2022.05",2504519,65462
"새만금포항선","2022.06",2289535,62894
"새만금포항선","2022.07",2383101,62300
"새만금포항선","2022.08",2497972,61935
"새만금포항선","2022.09",1959366,60290
"새만금포항선","2022.10",2587484,65154
"새만금포항선","2022.11",2356631,65926
"새만금포항선","2022.12",2187352,63285
"새만금포항선","2023.01",2096154,50608
"새만금포항선","2023.02",2046220,55493
"새만금포항선","2023.03",2301237,64974
"새만금포항선","2023.04",2351881,61623
"새만금포항선","2023.05",2490204,64407
"새만금포항선","2023.06",2397136,63370
"새만금포항선","2023.07",2396498,60844
"새만금포항선","2023.08",2511530,61992
"새만금포항선","2023.09",2596217,60251
"새만금포항선","2023.10",2598491,64302
"새만금포항선","2023.11",2370789,64843
"새만금포항선","2023.12",2323477,59436
"호남선(논산천안선)","2015.01",7697328,265813
"호남선(논산천안선)","2015.02",8035631,229323
"호남선(논산천안선)","2015.03",8253916,293848
"호남선(논산천안선)","2015.04",8264185,297365
"호남선(논산천안선)","2015.05",9583768,288603
"호남선(논산천안선)","2015.06",7576907,292652
"호남선(논산천안선)","2015.07",8542422,295331
"호남선(논산천안선)","2015.08",9505249,263879
"호남선(논산천안선)","2015.09",9467815,276962
"호남선(논산천안선)","2015.10",9209100,308460
"호남선(논산천안선)","2015.11",8825936,281790
"호남선(논산천안선)","2015.12",8584718,289751
"호남선(논산천안선)","2016.01",7809265,253181
"호남선(논산천안선)","2016.02",8730295,231652
"호남선(논산천안선)","2016.03",8713174,296766
"호남선(논산천안선)","2016.04",9226851,290858
"호남선(논산천안선)","2016.05",10034914,296478
"호남선(논산천안선)","2016.06",9085250,292104
"호남선(논산천안선)","2016.07",9539424,282851
"호남선(논산천안선)","2016.08",10350361,280502
"호남선(논산천안선)","2016.09",9807660,262380
"호남선(논산천안선)","2016.10",8879486,269060
"호남선(논산천안선)","2016.11",8958295,283244
"호남선(논산천안선)","2016.12",8575227,272409
"호남선(논산천안선)","2017.01",8870274,229754
"호남선(논산천안선)","2017.02",7681215,231331
"호남선(논산천안선)","2017.03",8789455,276108
"호남선(논산천안선)","2017.04",9354687,267379
"호남선(논산천안선)","2017.05",10072017,267492
"호남선(논산천안선)","2017.06",9021573,265681
"호남선(논산천안선)","2017.07",9085785,252668
"호남선(논산천안선)","2017.08",9937454,253801
"호남선(논산천안선)","2017.09",9241075,278082
"호남선(논산천안선)","2017.10",10727446,233768
"호남선(논산천안선)","2017.11",9303030,276030
"호남선(논산천안선)","2017.12",8812460,245555
"호남선(논산천안선)","2018.01",8079635,238861
"호남선(논산천안선)","2018.02",7213723,205423
"호남선(논산천안선)","2018.03",9315347,267541
"호남선(논산천안선)","2018.04",9563372,267649
"호남선(논산천안선)","2018.05",10199400,275221
"호남선(논산천안선)","2018.06",9400599,261303
"호남선(논산천안선)","2018.07",9713882,265135
"호남선(논산천안선)","2018.08",10196291,254150
"호남선(논산천안선)","2018.09",9139343,240010
"호남선(논산천안선)","2018.10",10205061,291447
"호남선(논산천안선)","2018.11",9544264,266351
"호남선(논산천안선)","2018.12",8621992,228739
"호남선(논산천안선)","2019.01",8037849,228881
"호남선(논산천안선)","2019.02",8460941,182696
"호남선(논산천안선)","2019.03",8978274,232509
"호남선(논산천안선)","2019.04",8718467,241377
"호남선(논산천안선)","2019.05",9382608,247275
"호남선(논산천안선)","2019.06",8824193,226708
"호남선(논산천안선)","2019.07",8619463,236937
"호남선(논산천안선)","2019.08",9716044,223150
"호남선(논산천안선)","2019.09",8841757,204525
"호남선(논산천안선)","2019.10",9217686,245834
"호남선(논산천안선)","2019.11",9443432,242151
"호남선(논산천안선)","2019.12",8769006,227775
"호남선(논산천안선)","2020.01",9245223,231160
"호남선(논산천안선)","2020.02",8121620,238738
"호남선(논산천안선)","2020.03",8558714,260446
"호남선(논산천안선)","2020.04",9469000,258774
"호남선(논산천안선)","2020.05",10965538,254880
"호남선(논산천안선)","2020.06",9884913,262791
"호남선(논산천안선)","2020.07",9632935,255617
"호남선(논산천안선)","2020.08",10540000,247473
"호남선(논산천안선)","2020.09",9658237,267793
"호남선(논산천안선)","2020.10",11103195,265830
"호남선(논산천안선)","2020.11",10080335,267090
"호남선(논산천안선)","2020.12",8565240,258292
"호남선(논산천안선)","2021.01",8149535,236386
"호남선(논산천안선)","2021.02",9135519,214641
"호남선(논산천안선)","2021.03",9858464,275894
"호남선(논산천안선)","2021.04",9846503,268556
"호남선(논산천안선)","2021.05",10509615,249550
"호남선(논산천안선)","2021.06",9829048,265693
"호남선(논산천안선)","2021.07",9990908,262225
"호남선(논산천안선)","2021.08",10368943,246045
"호남선(논산천안선)","2021.09",10565428,241265
"호남선(논산천안선)","2021.10",11002796,266661
"호남선(논산천안선)","2021.11",10084869,265997
"호남선(논산천안선)","2021.12",9007804,256965
"호남선(논산천안선)","2022.01",8926304,221130
"호남선(논산천안선)","2022.02",7946103,198250
"호남선(논산천안선)","2022.03",8022825,233033
"호남선(논산천안선)","2022.04",9553079,246309
"호남선(논산천안선)","2022.05",10385252,250551
"호남선(논산천안선)","2022.06",9470574,241991
"호남선(논산천안선)","2022.07",9698159,237731
"호남선(논산천안선)","2022.08",10093282,239860
"호남선(논산천안선)","2022.09",8081993,226229
"호남선(논산천안선)","2022.10",10710226,248486
"호남선(논산천안선)","2022.11",9759849,254878
"호남선(논산천안선)","2022.12",8509944,239044
"호남선(논산천안선)","2023.01",8652332,199275
"호남선(논산천안선)","2023.02",8502654,217933
"호남선(논산천안선)","2023.03",9664257,254756
"호남선(논산천안선)","2023.04",9903533,242036
"호남선(논산천안선)","2023.05",10368837,255035
"호남선(논산천안선)","2023.06",9711831,249924
"호남선(논산천안선)","2023.07",9514664,239377
"호남선(논산천안선)","2023.08",10234806,246729
"호남선(논산천안선)","2023.09",10477410,240717
"호남선(논산천안선)","2023.10",10497087,248890
"호남선(논산천안선)","2023.11",9576829,252279
"호남선(논산천안선)","2023.12",9185925,232179
"세종포천선","2019.07",0,0
"세종포천선","2019.08",0,0
"세종포천선","2019.09",0,0
"세종포천선","2019.10",0,0
"세종포천선","2019.11",0,0
"세종포천선","2019.12",0,0
"서산영덕선","2015.01",4181321,143163
"서산영덕선","2015.02",4406080,124483
"서산영덕선","2015.03",4436812,158776
"서산영덕선","2015.04",4539743,159741
"서산영덕선","2015.05",5279097,153831
"서산영덕선","2015.06",4201872,155935
"서산영덕선","2015.07",4749709,157005
"서산영덕선","2015.08",5227986,139394
"서산영덕선","2015.09",5413174,150495
"서산영덕선","2015.10",5156993,166283
"서산영덕선","2015.11",4865076,150820
"서산영덕선","2015.12",4596924,152246
"서산영덕선","2016.01",4239548,133041
"서산영덕선","2016.02",4712833,120215
"서산영덕선","2016.03",4602423,153437
"서산영덕선","2016.04",4954453,149724
"서산영덕선","2016.05",5386323,152562
"서산영덕선","2016.06",4942683,149931
"서산영덕선","2016.07",5059281,142499
"서산영덕선","2016.08",5449626,143180
"서산영덕선","2016.09",5495750,137183
"서산영덕선","2016.10",5255244,147417
"서산영덕선","2016.11",5152812,157170
"서산영덕선","2016.12",5129606,157619
"서산영덕선","2017.01",5744911,138544
"서산영덕선","2017.02",4829994,140231
"서산영덕선","2017.03",5529852,169644
"서산영덕선","2017.04",6032701,166248
"서산영덕선","2017.05",6456413,166311
"서산영덕선","2017.06",5830352,165729
"서산영덕선","2017.07",5990992,156491
"서산영덕선","2017.08",6580419,156344
"서산영덕선","2017.09",6123146,174369
"서산영덕선","2017.10",7286291,146359
"서산영덕선","2017.11",6044717,172796
"서산영덕선","2017.12",5764072,153045
"서산영덕선","2018.01",5227998,144811
"서산영덕선","2018.02",4577348,125949
"서산영덕선","2018.03",5873044,163796
"서산영덕선","2018.04",6227174,169250
"서산영덕선","2018.05",6695778,172924
"서산영덕선","2018.06",6245717,166024
"서산영덕선","2018.07",6474524,166688
"서산영덕선","2018.08",6823759,158893
"서산영덕선","2018.09",6121124,151006
"서산영덕선","2018.10",6768100,185660
"서산영덕선","2018.11",6315916,168156
"서산영덕선","2018.12",5700051,140683
"서산영덕선","2019.01",5308381,139961
"서산영덕선","2019.02",5619200,112426
"서산영덕선","2019.03",5942698,146986
"서산영덕선","2019.04",5943768,153282
"서산영덕선","2019.05",6375525,155956
"서산영덕선","2019.06",5981829,142327
"서산영덕선","2019.07",5637109,142443
"서산영덕선","2019.08",6447353,134398
"서산영덕선","2019.09",5931853,125391
"서산영덕선","2019.10",6383361,158963
"서산영덕선","2019.11",6537485,159445
"서산영덕선","2019.12",5961093,148692
"서산영덕선","2020.01",6087106,148002
"서산영덕선","2020.02",5174496,151024
"서산영덕선","2020.03",5357506,165911
"서산영덕선","2020.04",6207220,166734
"서산영덕선","2020.05",7142462,161122
"서산영덕선","2020.06",6483787,167596
"서산영덕선","2020.07",6550694,163631
"서산영덕선","2020.08",6983301,154286
"서산영덕선","2020.09",6472805,169879
"서산영덕선","2020.10",7471975,169914
"서산영덕선","2020.11",6756836,171764
"서산영덕선","2020.12",5676564,163543
"서산영덕선","2021.01",5415506,150642
"서산영덕선","2021.02",6135736,138258
"서산영덕선","2021.03",6435598,176558
"서산영덕선","2021.04",6631193,173064
"서산영덕선","2021.05",7132983,160853
"서산영덕선","2021.06",6679327,174874
"서산영덕선","2021.07",6883908,174108
"서산영덕선","2021.08",7135622,161237
"서산영덕선","2021.09",7363734,161192
"서산영덕선","2021.10",7678518,178289
"서산영덕선","2021.11",6913498,173473
"서산영덕선","2021.12",6102993,167026
"서산영덕선","2022.01",6323370,144083
"서산영덕선","2022.02",5585200,128187
"서산영덕선","2022.03",5129244,140188
"서산영덕선","2022.04",6702093,159805
"서산영덕선","2022.05",7345032,162828
"서산영덕선","2022.06",6758001,157054
"서산영덕선","2022.07",6960073,157179
"서산영덕선","2022.08",10779563,157897
"서산영덕선","2022.09",5791654,152343
"서산영덕선","2022.10",7714981,166409
"서산영덕선","2022.11",6948375,169704
"서산영덕선","2022.12",6096473,158557
"서산영덕선","2023.01",6421181,134149
"서산영덕선","2023.02",6023717,142255
"서산영덕선","2023.03",6717462,168912
"서산영덕선","2023.04",7012969,158820
"서산영덕선","2023.05",7357868,166317
"서산영덕선","2023.06",6970780,164981
"서산영덕선","2023.07",6855268,158232
"서산영덕선","2023.08",7355462,162088
"서산영덕선","2023.09",7780592,158575
"서산영덕선","2023.10",7692508,165270
"서산영덕선","2023.11",6942371,166684
"서산영덕선","2023.12",6540965,151136
"당진청주선","2018.01",11966,462
"당진청주선","2018.02",17350,773
"당진청주선","2018.03",23716,965
"당진청주선","2018.04",44180,1642
"당진청주선","2018.05",101905,3725
"당진청주선","2018.06",105568,3886
"당진청주선","2018.07",115459,4121
"당진청주선","2018.08",120241,4067
"당진청주선","2018.09",106952,3993
"당진청주선","2018.10",127164,4696
"당진청주선","2018.11",174342,6550
"당진청주선","2018.12",164899,6114
"당진청주선","2019.01",163840,6614
"당진청주선","2019.02",150571,5292
"당진청주선","2019.03",182718,6821
"당진청주선","2019.04",191246,7599
"당진청주선","2019.05",200900,7487
"당진청주선","2019.06",183442,6609
"당진청주선","2019.07",194465,7131
"당진청주선","2019.08",197270,6536
"당진청주선","2019.09",191097,6485
"당진청주선","2019.10",217892,8058
"당진청주선","2019.11",216681,8151
"당진청주선","2019.12",201814,7810
"당진청주선","2020.01",176746,7083
"당진청주선","2020.02",166101,6977
"당진청주선","2020.03",171485,7473
"당진청주선","2020.04",190795,7527
"당진청주선","2020.05",210901,7478
"당진청주선","2020.06",215095,8070
"당진청주선","2020.07",299211,10643
"당진청주선","2020.08",309836,10692
"당진청주선","2020.09",303021,11917
"당진청주선","2020.10",337057,11754
"당진청주선","2020.11",309160,12133
"당진청주선","2020.12",253749,12176
"당진청주선","2021.01",229378,10476
"당진청주선","2021.02",244646,9517
"당진청주선","2021.03",293977,12193
"당진청주선","2021.04",305245,11650
"당진청주선","2021.05",307981,10906
"당진청주선","2021.06",314747,12676
"당진청주선","2021.07",328790,12629
"당진청주선","2021.08",323877,11891
"당진청주선","2021.09",310950,11855
"당진청주선","2021.10",345145,12921
"당진청주선","2021.11",337213,13561
"당진청주선","2021.12",307498,13813
"당진청주선","2022.01",359748,14722
"당진청주선","2022.02",316220,13193
"당진청주선","2022.03",351608,15940
"당진청주선","2022.04",383968,14942
"당진청주선","2022.05",421267,15422
"당진청주선","2022.06",398110,15223
"당진청주선","2022.07",417330,15404
"당진청주선","2022.08",430450,15385
"당진청주선","2022.09",374704,15014
"당진청주선","2022.10",464080,15870
"당진청주선","2022.11",425969,16314
"당진청주선","2022.12",379592,15631
"당진청주선","2023.01",355067,13723
"당진청주선","2023.02",349919,14611
"당진청주선","2023.03",401250,16265
"당진청주선","2023.04",404088,15292
"당진청주선","2023.05",425681,16361
"당진청주선","2023.06",524784,21095
"당진청주선","2023.07",425280,16284
"당진청주선","2023.08",444489,16381
"당진청주선","2023.09",647038,19595
"당진청주선","2023.10",988104,31899
"당진청주선","2023.11",979679,35045
"당진청주선","2023.12",880573,32512
"중부선(대전통영선)","2015.01",10267768,507420
"중부선(대전통영선)","2015.02",9835345,433357
"중부선(대전통영선)","2015.03",10781584,554668
"중부선(대전통영선)","2015.04",10937261,559183
"중부선(대전통영선)","2015.05",12253995,531184
"중부선(대전통영선)","2015.06",10519103,546255
"중부선(대전통영선)","2015.07",11566124,554002
"중부선(대전통영선)","2015.08",12324426,499761
"중부선(대전통영선)","2015.09",11938248,523041
"중부선(대전통영선)","2015.10",11941492,562443
"중부선(대전통영선)","2015.11",11174872,519075
"중부선(대전통영선)","2015.12",10568221,516444
"중부선(대전통영선)","2016.01",9712183,436574
"중부선(대전통영선)","2016.02",9658833,386558
"중부선(대전통영선)","2016.03",10124699,486433
"중부선(대전통영선)","2016.04",10539188,464512
"중부선(대전통영선)","2016.05",11419909,469828
"중부선(대전통영선)","2016.06",10612399,465004
"중부선(대전통영선)","2016.07",10991789,454889
"중부선(대전통영선)","2016.08",11860807,464976
"중부선(대전통영선)","2016.09",10899289,427877
"중부선(대전통영선)","2016.10",11118585,462975
"중부선(대전통영선)","2016.11",10435982,470441
"중부선(대전통영선)","2016.12",10181075,449117
"중부선(대전통영선)","2017.01",10393126,390380
"중부선(대전통영선)","2017.02",9289617,387444
"중부선(대전통영선)","2017.03",10406523,457334
"중부선(대전통영선)","2017.04",11092805,450730
"중부선(대전통영선)","2017.05",11833936,465219
"중부선(대전통영선)","2017.06",11228920,468659
"중부선(대전통영선)","2017.07",11529915,455720
"중부선(대전통영선)","2017.08",12413663,467080
"중부선(대전통영선)","2017.09",11669136,497668
"중부선(대전통영선)","2017.10",12496182,417870
"중부선(대전통영선)","2017.11",11161617,481543
"중부선(대전통영선)","2017.12",10688220,442768
"중부선(대전통영선)","2018.01",9994530,427416
"중부선(대전통영선)","2018.02",8644901,364208
"중부선(대전통영선)","2018.03",10970554,463507
"중부선(대전통영선)","2018.04",11295771,463997
"중부선(대전통영선)","2018.05",12120882,478925
"중부선(대전통영선)","2018.06",11480997,459911
"중부선(대전통영선)","2018.07",11857484,470971
"중부선(대전통영선)","2018.08",12372318,457226
"중부선(대전통영선)","2018.09",10796980,413744
"중부선(대전통영선)","2018.10",12169059,499699
"중부선(대전통영선)","2018.11",11181037,471355
"중부선(대전통영선)","2018.12",10294529,424062
"중부선(대전통영선)","2019.01",10017732,431925
"중부선(대전통영선)","2019.02",9578221,341076
"중부선(대전통영선)","2019.03",10692173,432638
"중부선(대전통영선)","2019.04",10726719,448584
"중부선(대전통영선)","2019.05",11253838,442806
"중부선(대전통영선)","2019.06",10281213,392824
"중부선(대전통영선)","2019.07",10440132,420947
"중부선(대전통영선)","2019.08",11540139,405618
"중부선(대전통영선)","2019.09",10211997,365715
"중부선(대전통영선)","2019.10",11311050,472771
"중부선(대전통영선)","2019.11",11274882,445519
"중부선(대전통영선)","2019.12",10602746,430007
"중부선(대전통영선)","2020.01",10674737,406778
"중부선(대전통영선)","2020.02",9504246,407471
"중부선(대전통영선)","2020.03",10032303,443122
"중부선(대전통영선)","2020.04",11093373,440070
"중부선(대전통영선)","2020.05",12362968,430808
"중부선(대전통영선)","2020.06",11730138,449978
"중부선(대전통영선)","2020.07",11923920,446760
"중부선(대전통영선)","2020.08",12067492,414543
"중부선(대전통영선)","2020.09",11445248,447366
"중부선(대전통영선)","2020.10",12647455,432356
"중부선(대전통영선)","2020.11",11611828,438583
"중부선(대전통영선)","2020.12",10008373,444599
"중부선(대전통영선)","2021.01",9669003,405152
"중부선(대전통영선)","2021.02",10249760,363990
"중부선(대전통영선)","2021.03",11361916,457787
"중부선(대전통영선)","2021.04",11742276,450446
"중부선(대전통영선)","2021.05",12428895,425909
"중부선(대전통영선)","2021.06",11889692,449758
"중부선(대전통영선)","2021.07",12155515,453826
"중부선(대전통영선)","2021.08",12373572,428405
"중부선(대전통영선)","2021.09",12278148,415934
"중부선(대전통영선)","2021.10",13035531,447605
"중부선(대전통영선)","2021.11",11917862,451441
"중부선(대전통영선)","2021.12",11006411,446587
"중부선(대전통영선)","2022.01",10882066,404605
"중부선(대전통영선)","2022.02",9683018,356793
"중부선(대전통영선)","2022.03",10309402,438933
"중부선(대전통영선)","2022.04",11803992,441583
"중부선(대전통영선)","2022.05",12778730,453457
"중부선(대전통영선)","2022.06",11820744,438999
"중부선(대전통영선)","2022.07",12239374,440040
"중부선(대전통영선)","2022.08",12483267,447370
"중부선(대전통영선)","2022.09",10526561,419204
"중부선(대전통영선)","2022.10",13143791,444598
"중부선(대전통영선)","2022.11",11966731,453250
"중부선(대전통영선)","2022.12",10955262,438878
"중부선(대전통영선)","2023.01",10070438,351697
"중부선(대전통영선)","2023.02",10430160,395565
"중부선(대전통영선)","2023.03",11803512,460338
"중부선(대전통영선)","2023.04",12019004,426189
"중부선(대전통영선)","2023.05",12555120,448832
"중부선(대전통영선)","2023.06",12137724,443746
"중부선(대전통영선)","2023.07",11988422,430938
"중부선(대전통영선)","2023.08",12574077,447640
"중부선(대전통영선)","2023.09",12667381,427574
"중부선(대전통영선)","2023.10",12924087,446611
"중부선(대전통영선)","2023.11",11900479,456286
"중부선(대전통영선)","2023.12",11293432,420804
"평택제천선","2015.01",3987946,285448
"평택제천선","2015.02",3960571,239561
"평택제천선","2015.03",4483703,310629
"평택제천선","2015.04",4599802,312509
"평택제천선","2015.05",5101216,294160
"평택제천선","2015.06",4449406,315779
"평택제천선","2015.07",5196241,326065
"평택제천선","2015.08",5439330,283712
"평택제천선","2015.09",5631181,303692
"평택제천선","2015.10",5503258,323922
"평택제천선","2015.11",5214689,302372
"평택제천선","2015.12",4632575,294994
"평택제천선","2016.01",4078218,245191
"평택제천선","2016.02",4226656,216673
"평택제천선","2016.03",4542547,275921
"평택제천선","2016.04",4852843,265477
"평택제천선","2016.05",5298932,270378
"평택제천선","2016.06",5073171,275384
"평택제천선","2016.07",5221264,272312
"평택제천선","2016.08",5534744,267834
"평택제천선","2016.09",5336304,253284
"평택제천선","2016.10",5471022,268761
"평택제천선","2016.11",5260259,287655
"평택제천선","2016.12",5097331,303825
"평택제천선","2017.01",4994721,266639
"평택제천선","2017.02",4521325,269121
"평택제천선","2017.03",5291022,314113
"평택제천선","2017.04",5598519,303011
"평택제천선","2017.05",5848720,308657
"평택제천선","2017.06",5663869,315941
"평택제천선","2017.07",5671674,301626
"평택제천선","2017.08",5947568,299955
"평택제천선","2017.09",5861034,317568
"평택제천선","2017.10",6111143,265640
"평택제천선","2017.11",5671001,314784
"평택제천선","2017.12",5334658,286188
"평택제천선","2018.01",4998540,286752
"평택제천선","2018.02",4353584,241069
"평택제천선","2018.03",5694295,303698
"평택제천선","2018.04",5851283,299159
"평택제천선","2018.05",6225014,306598
"평택제천선","2018.06",5996754,298073
"평택제천선","2018.07",6167823,307952
"평택제천선","2018.08",6263152,293426
"평택제천선","2018.09",5660459,266618
"평택제천선","2018.10",6393479,321212
"평택제천선","2018.11",6116578,311635
"평택제천선","2018.12",5554680,277844
"평택제천선","2019.01",5407497,290414
"평택제천선","2019.02",5241380,226811
"평택제천선","2019.03",6078811,287355
"평택제천선","2019.04",6174129,296120
"평택제천선","2019.05",6428771,289920
"평택제천선","2019.06",6263374,276382
"평택제천선","2019.07",5975427,286015
"평택제천선","2019.08",6375841,267889
"평택제천선","2019.09",5918396,246863
"평택제천선","2019.10",6480815,303249
"평택제천선","2019.11",6242032,295417
"평택제천선","2019.12",5811347,284335
"평택제천선","2020.01",5503971,262578
"평택제천선","2020.02",5069007,265176
"평택제천선","2020.03",5329166,293501
"평택제천선","2020.04",5923507,286430
"평택제천선","2020.05",6574019,271938
"평택제천선","2020.06",6368983,291657
"평택제천선","2020.07",6556938,298453
"평택제천선","2020.08",6416884,269815
"평택제천선","2020.09",6370632,301395
"평택제천선","2020.10",6991744,290575
"평택제천선","2020.11",6499715,298830
"평택제천선","2020.12",5691346,298857
"평택제천선","2021.01",5439215,274452
"평택제천선","2021.02",5744258,247055
"평택제천선","2021.03",6429202,306281
"평택제천선","2021.04",6310445,278155
"평택제천선","2021.05",7447608,294815
"평택제천선","2021.06",7181421,316104
"평택제천선","2021.07",7288062,320030
"평택제천선","2021.08",7413443,292669
"평택제천선","2021.09",7546496,285847
"평택제천선","2021.10",7959038,311398
"평택제천선","2021.11",7288845,315294
"평택제천선","2021.12",6601799,313107
"평택제천선","2022.01",6583736,286203
"평택제천선","2022.02",5876998,257828
"평택제천선","2022.03",6529318,322138
"평택제천선","2022.04",7305456,305470
"평택제천선","2022.05",7910928,313719
"평택제천선","2022.06",7414789,303656
"평택제천선","2022.07",7682875,310025
"평택제천선","2022.08",7728033,300342
"평택제천선","2022.09",6628179,288213
"평택제천선","2022.10",8290325,304803
"평택제천선","2022.11",7706255,320337
"평택제천선","2022.12",6900373,300856
"평택제천선","2023.01",6759535,262220
"평택제천선","2023.02",6769560,281365
"평택제천선","2023.03",7684086,325019
"평택제천선","2023.04",7777710,299746
"평택제천선","2023.05",8148446,318271
"평택제천선","2023.06",7871228,321583
"평택제천선","2023.07",7778520,307968
"평택제천선","2023.08",8057322,311930
"평택제천선","2023.09",8293866,296892
"평택제천선","2023.10",8269397,310818
"평택제천선","2023.11",7745173,325146
"평택제천선","2023.12",7270916,299132
"중부내륙선","2015.01",6333984,325744
"중부내륙선","2015.02",6493254,279866
"중부내륙선","2015.03",6508639,352216
"중부내륙선","2015.04",6775071,352742
"중부내륙선","2015.05",7643216,340768
"중부내륙선","2015.06",6302983,349645
"중부내륙선","2015.07",7145831,355126
"중부내륙선","2015.08",7794709,305058
"중부내륙선","2015.09",7883462,326143
"중부내륙선","2015.10",7625939,361256
"중부내륙선","2015.11",7239943,325900
"중부내륙선","2015.12",7002076,330440
"중부내륙선","2016.01",6678689,300053
"중부내륙선","2016.02",7106582,267809
"중부내륙선","2016.03",6897532,334342
"중부내륙선","2016.04",7537290,321530
"중부내륙선","2016.05",7997068,328584
"중부내륙선","2016.06",7377424,324457
"중부내륙선","2016.07",7580876,311347
"중부내륙선","2016.08",8113337,305208
"중부내륙선","2016.09",7850890,288172
"중부내륙선","2016.10",7883386,321865
"중부내륙선","2016.11",7467173,326733
"중부내륙선","2016.12",7192372,314322
"중부내륙선","2017.01",7693092,273798
"중부내륙선","2017.02",6475614,279232
"중부내륙선","2017.03",7274169,327221
"중부내륙선","2017.04",7981608,313583
"중부내륙선","2017.05",8331582,319626
"중부내륙선","2017.06",7652003,322688
"중부내륙선","2017.07",7770205,303500
"중부내륙선","2017.08",7618405,268435
"중부내륙선","2017.09",5616280,231326
"중부내륙선","2017.10",6423137,191947
"중부내륙선","2017.11",5477728,223459
"중부내륙선","2017.12",5215631,199110
"중부내륙선","2018.01",4920334,198855
"중부내륙선","2018.02",4380042,173297
"중부내륙선","2018.03",5680843,222554
"중부내륙선","2018.04",6003940,223870
"중부내륙선","2018.05",6446672,231571
"중부내륙선","2018.06",6002573,221127
"중부내륙선","2018.07",6141442,220104
"중부내륙선","2018.08",6427294,209886
"중부내륙선","2018.09",5717175,196134
"중부내륙선","2018.10",6351740,239094
"중부내륙선","2018.11",5690182,214567
"중부내륙선","2018.12",4973952,178216
"중부내륙선","2019.01",4645663,183883
"중부내륙선","2019.02",4902426,146296
"중부내륙선","2019.03",5162972,187456
"중부내륙선","2019.04",5213732,193470
"중부내륙선","2019.05",5495270,196737
"중부내륙선","2019.06",5088920,177798
"중부내륙선","2019.07",4940375,184164
"중부내륙선","2019.08",5551202,169755
"중부내륙선","2019.09",5161358,157497
"중부내륙선","2019.10",5313528,190289
"중부내륙선","2019.11",5456810,188993
"중부내륙선","2019.12",5048325,177606
"중부내륙선","2020.01",5612718,186719
"중부내륙선","2020.02",4861973,189733
"중부내륙선","2020.03",4721128,203140
"중부내륙선","2020.04",5612978,203952
"중부내륙선","2020.05",6569164,197886
"중부내륙선","2020.06",5858455,200415
"중부내륙선","2020.07",5932813,200853
"중부내륙선","2020.08",6166043,184347
"중부내륙선","2020.09",5824128,208280
